"REG_DESCRIPTION","STS_STRA_ID","STS_YEAR","SEASON","SEASON_ID","STS_SUBMIT_RATE","EST_METHOD_NAME"
"Northwest Vancouver Island Sport",305,2018,"Fall",3,0.28072093671980269,"Regional Average"
"Northwest Vancouver Island Sport",305,2019,"Spring",1,0.21932360898875303,"Regional Average"
"Northwest Vancouver Island Sport",305,2019,"Summer",2,0.2166400053192577,"Temporal Average"
"Northwest Vancouver Island Sport",305,2019,"Fall",3,0.21932360898875303,"Regional Average"
"Northwest Vancouver Island Sport",305,2020,"Spring",1,0.034482758620689655,"Temporal Average"
"Northwest Vancouver Island Sport",305,2020,"Summer",2,0.2310136233533564,"Temporal Average"
"Northwest Vancouver Island Sport",305,2021,"Spring",1,0.16864598579359666,"Regional Average"
"Northwest Vancouver Island Sport",305,2021,"Summer",2,0.18002357430183569,"Temporal Average"
"Northwest Vancouver Island Sport",305,2022,"Spring",1,0.2015832512990105,"Regional Average"
"Northwest Vancouver Island Sport",305,2022,"Summer",2,0.20300347865608015,"Temporal Average"
"Northwest Vancouver Island Sport",305,2023,"Spring",1,0.15769513250931549,"Regional Average"
"Northwest Vancouver Island Sport",305,2023,"Summer",2,0.15986525225051809,"Temporal Average"
"Northwest Vancouver Island Sport",305,2024,"Spring",1,0.1521585677603379,"Regional Average"
"Northwest Vancouver Island Sport",305,2024,"Summer",2,0.15207345931967581,"Temporal Average"
"Northwest Vancouver Island Sport",305,2025,"Spring",1,0.11525559191109301,"Regional Average"
"Northwest Vancouver Island Sport",305,2025,"Summer",2,0.1170693175041185,"Temporal Average"
"Central BC Sport",306,2005,"Annual",1,0.10210526315789474,"Temporal Average"
"Central BC Sport",306,2006,"Annual",1,0.10684210526315789,"Temporal Average"
"Central BC Sport",306,2007,"Annual",1,0.035789473684210531,"Temporal Average"
"Central BC Sport",306,2008,"Annual",1,0.088221137013908699,"Regional Smoothing"
"Central BC Sport",306,2009,"Annual",1,0.045049764274489264,"Temporal Average"
"Central BC Sport",306,2010,"Annual",1,0.10553814002089865,"Temporal Average"
"Central BC Sport",306,2011,"Annual",1,0.10798122065727701,"Temporal Average"
"Central BC Sport",306,2012,"Annual",1,0.13578947368421052,"Temporal Average"
"Central BC Sport",306,2013,"Annual",1,0.13631578947368422,"Temporal Average"
"Central BC Sport",306,2014,"Annual",1,0.17422680412371133,"Temporal Average"
"Central BC Sport",306,2015,"Annual",1,0.11445519957530739,"Temporal Average"
"Central BC Sport",306,2016,"Annual",1,0.34014209591474243,"Temporal Average"
"Central BC Sport",306,2017,"Annual",1,0.17643536894211395,"Temporal Average"
"Central BC Sport",306,2018,"Annual",1,0.18438736506741543,"Temporal Average"
"Central BC Sport",306,2019,"Annual",1,0.30730801716041212,"Temporal Average"
"Central BC Sport",306,2020,"Annual",1,0.1697488740179583,"Temporal Average"
"Central BC Sport",306,2021,"Annual",1,0.23030754203589188,"Temporal Average"
"Central BC Sport",306,2022,"Annual",1,0.16832151300236406,"Temporal Average"
"Central BC Sport",306,2023,"Annual",1,0.12995350900899286,"Temporal Average"
"Central BC Sport",306,2024,"Annual",1,0.17116184754859523,"Temporal Average"
"Central BC Sport",306,2025,"Annual",1,0.17897982902309906,"Temporal Average"
"NBC - Prince Rupert Sport",307,2005,"Annual",1,0.055696202531645568,"Temporal Average"
"NBC - Prince Rupert Sport",307,2006,"Annual",1,0.027848101265822784,"Temporal Average"
"NBC - Prince Rupert Sport",307,2007,"Annual",1,0.037974683544303799,"Temporal Average"
"NBC - Prince Rupert Sport",307,2008,"Annual",1,0.085057471264367801,"Temporal Average"
"NBC - Prince Rupert Sport",307,2009,"Annual",1,0.063926940639269403,"Temporal Average"
"NBC - Prince Rupert Sport",307,2010,"Annual",1,0.15646258503401361,"Temporal Average"
"NBC - Prince Rupert Sport",307,2011,"Annual",1,0.061643835616438353,"Temporal Average"
"NBC - Prince Rupert Sport",307,2012,"Annual",1,0.13285883748517199,"Temporal Average"
"NBC - Prince Rupert Sport",307,2013,"Annual",1,0.38596491228070173,"Temporal Average"
"NBC - Prince Rupert Sport",307,2014,"Annual",1,0.106353591160221,"Temporal Average"
"NBC - Prince Rupert Sport",307,2015,"Annual",1,0.26091614133748198,"Temporal Average"
"NBC - Prince Rupert Sport",307,2016,"Annual",1,0.18957695641590286,"Temporal Average"
"NBC - Prince Rupert Sport",307,2017,"Annual",1,0.13365872861742525,"Temporal Average"
"NBC - Prince Rupert Sport",307,2018,"Annual",1,0.18663970355418424,"Temporal Average"
"NBC - Prince Rupert Sport",307,2019,"Annual",1,0.20151641392374814,"Temporal Average"
"NBC - Prince Rupert Sport",307,2020,"Annual",1,0.069034752803167079,"Temporal Average"
"NBC - Prince Rupert Sport",307,2021,"Annual",1,0.11487605501580865,"Temporal Average"
"NBC - Prince Rupert Sport",307,2022,"Annual",1,0.13451062777481182,"Temporal Average"
"NBC - Prince Rupert Sport",307,2023,"Annual",1,0.11513648019927096,"Temporal Average"
"NBC - Prince Rupert Sport",307,2024,"Annual",1,0.13397667184766812,"Temporal Average"
"NBC - Prince Rupert Sport",307,2025,"Annual",1,0.097375528714373147,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2005,"Annual",1,0.14598249801113763,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2006,"Annual",1,0.15846994535519127,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2007,"Annual",1,0.2208267922553637,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2008,"Annual",1,0.19105077928607339,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2009,"Annual",1,0.292749658002736,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2010,"Annual",1,0.39196381053751989,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2011,"Annual",1,0.48927306811081023,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2012,"Annual",1,0.42502942251531495,"Regional Smoothing"
"NBC - Haidi Gwaii Sport",308,2013,"Annual",1,0.43108783622946917,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2014,"Annual",1,0.38073892963868516,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2015,"Annual",1,0.28230248297630112,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2016,"Annual",1,0.27597200377408765,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2017,"Annual",1,0.18275503580438276,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2018,"Annual",1,0.43092981552097287,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2019,"Annual",1,0.20933546957960852,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2020,"Annual",1,0.17547201736967283,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2021,"Annual",1,0.18195480587986637,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2022,"Annual",1,0.28301532266192031,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2023,"Annual",1,0.16771220175361073,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2024,"Annual",1,0.41425685177178606,"Temporal Average"
"NBC - Haidi Gwaii Sport",308,2025,"Annual",1,0.12653898323728352,"Temporal Average"
